truckId,truckName,reachedOut,contactType,businessPhone,websiteUrl,socialLinks,currentAddress,profileUrl,menuStatus,menuItemCount,menuPhotoCount,firstMenuItems,phoneAuditStatus,phoneAuditConfidence,phoneAuditCandidates,phoneAuditMatchedSourceUrls,phoneAuditCheckedSourceCount,phoneAuditSourceErrorCount,phoneAuditNotes,outreachStatus,notes
seed-us-spicy-boys-east-6th-zilker-brewing-austin-texas,Spicy Boys Fried Chicken - East 6th at Zilker Brewing,false,sms_or_call,(512) 538-9658,https://www.spicyboyschicken.com/locations,https://www.spicyboyschicken.com/locations | https://www.instagram.com/spicyboyschicken/ | https://www.facebook.com/ZilkerBrewing/,"1701 E 6th St, Austin, TX 78702",https://www.ftf-foodtruckfinder.com/truck/?name=Spicy+Boys+Fried+Chicken+-+East+6th+at+Zilker+Brewing&id=seed-us-spicy-boys-east-6th-zilker-brewing-austin-texas,no_menu,0,0,,verified_on_current_source,high,(512) 712-5590,https://calendar.austinchronicle.com/location/spicy-boys-fried-chicken-11836072,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-spicy-boys-south-austin-st-elmo-austin-texas,Spicy Boys Fried Chicken - South Austin at St. Elmo,false,sms_or_call,(512) 538-9658,https://www.spicyboyschicken.com/locations,https://www.spicyboyschicken.com/locations | https://www.instagram.com/spicyboyschicken/,"440 E St Elmo Rd, Austin, TX 78745",https://www.ftf-foodtruckfinder.com/truck/?name=Spicy+Boys+Fried+Chicken+-+South+Austin+at+St.+Elmo&id=seed-us-spicy-boys-south-austin-st-elmo-austin-texas,no_menu,0,0,,verified_on_current_source,high,,https://calendar.austinchronicle.com/location/spicy-boys-fried-chicken-11836072,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-spicy-desi-food-truck-3795-presidential-pkwy-suite-fp9-atlanta-georgia-30340,Spicy Desi Food Truck,false,sms_or_call,(404) 919-5989,https://spicydesiatlanta.com/,https://spicydesiatlanta.com/ | https://www.facebook.com/spicydesiatl/ | https://www.instagram.com/spicydesiatl/,"3795 Presidential Pkwy suite fp9 Atlanta, Georgia 30340",https://www.ftf-foodtruckfinder.com/truck/?name=Spicy+Desi+Food+Truck&id=seed-us-curated-100-spicy-desi-food-truck-3795-presidential-pkwy-suite-fp9-atlanta-georgia-30340,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.spicydesiatlanta.com/ | https://www.restaurantji.com/ga/atlanta/spicy-desi-food-truck-/ | https://www.restaurantji.com/cache/business_page/ga/atlanta/spicy-desi-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-subhab-food-truck-halal-food-baltimore-maryland,Subhab food truck ( halal food ),false,sms_or_call,(443) 938-7088,,,"3339 N Charles St Baltimore, Maryland 21218",https://www.ftf-foodtruckfinder.com/truck/?name=Subhab+food+truck+%28+halal+food+%29&id=seed-dmv-prod-subhab-food-truck-halal-food-baltimore-maryland,itemized_menu,14,2,Chicken over Rice w/ Salad; Lamb over Rice w/ Salad; Mixed Chicken & Lamb over Rice,verified_on_current_source,high,(443) 432-9232,https://usarestaurants.info/explore/united-states/maryland/baltimore/subhab-food-truck-halal-food-443-938-7088.htm,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-susana-food-truck-silver-spring-maryland,Susana food truck,false,sms_or_call,(301) 898-6301,,https://www.facebook.com/p/susana-food-truck-61558799045307/,"8225 Piney Branch Rd Silver Spring, Maryland 20910",https://www.ftf-foodtruckfinder.com/truck/?name=Susana+food+truck&id=seed-dmv-prod-susana-food-truck-silver-spring-maryland,itemized_menu,33,2,Pollo Usado; Tajita Mixta; Pollo con Tajada,verified_on_current_source,high,,https://www.restaurantji.com/md/silver-spring/susana-food-truck-/ | https://foodtrucksdatabase.com/listing/susana-food-truck/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-sushi-kochi-food-truck-520-keolani-pl-kahului-hawaii-96732,Sushi Kochi Food truck,false,sms_or_call,(808) 856-6173,https://www.sushikochi.com/,https://www.sushikochi.com/ | https://www.instagram.com/sushi_kochi_foodtruck/,"520 Keolani Pl Kahului, Hawaii 96732",https://www.ftf-foodtruckfinder.com/truck/?name=Sushi+Kochi+Food+truck&id=seed-us-curated-100-sushi-kochi-food-truck-520-keolani-pl-kahului-hawaii-96732,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.sushikochi.com/ | https://www.restaurantji.com/hi/kahului/sushi-kochi-/ | https://www.restaurantji.com/cache/business_page/hi/kahului/sushi-kochi-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-sushi-mocorito-lonchera-5122-w-camelback-rd-glendale-arizona-85301,Sushi mocorito Lonchera,false,sms_or_call,(602) 536-2867,http://sushimocorito.com/,http://sushimocorito.com/ | https://www.facebook.com/SushiMocorito/ | https://www.instagram.com/sushimocorito/,"5122 W Camelback Rd Glendale, Arizona 85301",https://www.ftf-foodtruckfinder.com/truck/?name=Sushi+mocorito+Lonchera&id=seed-us-curated-100-sushi-mocorito-lonchera-5122-w-camelback-rd-glendale-arizona-85301,menu_photo_only,0,4,,verified_on_current_source,high,(808) 374-0543 | (450) 681-4901,https://www.restaurantji.com/az/glendale/sushi-mocorito-lonchera-/ | https://www.restaurantji.com/cache/business_page/az/glendale/sushi-mocorito-lonchera-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-photos-3-001-t-and-j-waffles-elkridge-maryland,T&J Waffles,false,sms_or_call,(443) 498-8886,https://www.tandjwaffles.online/,https://www.instagram.com/tandjwaffles/ | https://www.facebook.com/tandjwaffles/ | https://x.com/TandJWaffles,"5700 Rowanberry Dr Elkridge, Maryland 21075",https://www.ftf-foodtruckfinder.com/truck/?name=T%26J+Waffles&id=seed-photos-3-001-t-and-j-waffles-elkridge-maryland,itemized_menu,12,2,BLT Chicken Avocado; Chicken Cordon Bleu; Chicken Asiago,not_found_on_linked_sources,review,,,4,1,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
seed-photos-3-001-taco-bar-elkridge-maryland,Taco Bar,false,sms_or_call,(410) 916-4776,https://tacobarfoodtruck.square.site/,https://www.instagram.com/tacobarfoodtruck/ | https://www.facebook.com/TacoBarFoodTruck/,"5700 Rowanberry Dr Elkridge, Maryland 21075",https://www.ftf-foodtruckfinder.com/truck/?name=Taco+Bar&id=seed-photos-3-001-taco-bar-elkridge-maryland,itemized_menu,10,1,Ground Beef Tacos; Carnitas Tacos; Chicken Tacos,verified_on_current_source,high,(410) 353-2861,https://tacobarfoodtruck.com/,4,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-taco-chundito-food-truck-2189-w-60th-st-hialeah-florida-33016,Taco chundito food truck,false,sms_or_call,(786) 908-4464,https://tacochundito.com/,https://tacochundito.com/ | https://www.facebook.com/tacochundito/ | https://www.instagram.com/taco_chundito_7869084464/ | https://www.instagram.com/taco_chundito/,"2189 W 60th St Hialeah, Florida 33016",https://www.ftf-foodtruckfinder.com/truck/?name=Taco+chundito+food+truck&id=seed-us-curated-100-taco-chundito-food-truck-2189-w-60th-st-hialeah-florida-33016,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/fl/hialeah/taco-chundito-food-truck-/ | https://www.restaurantji.com/cache/business_page/fl/hialeah/taco-chundito-food-truck-/business.json,4,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taco-cinco-de-mayo-arlington-virginia,Taco Cinco de Mayo,false,sms_or_call,(703) 884-5485,,,"520 12th St S Arlington, Virginia 22202",https://www.ftf-foodtruckfinder.com/truck/?name=Taco+Cinco+de+Mayo&id=seed-dmv-prod-taco-cinco-de-mayo-arlington-virginia,itemized_menu,14,2,Al Pastor Burrito; Carne Burrito; Chorizo Burrito,verified_on_current_source,high,,https://www.restaurantji.com/va/arlington/taco-cinco-de-mayo-/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taco-master-food-truck-elkton-maryland,Taco Master Food Truck,false,sms_or_call,(302) 781-2635,,https://www.facebook.com/p/Taco-Master-TRUCK-100086818045009/,"801 N Bridge St Elkton, Maryland 21921",https://www.ftf-foodtruckfinder.com/truck/?name=Taco+Master+Food+Truck&id=seed-dmv-prod-taco-master-food-truck-elkton-maryland,itemized_menu,34,2,Taco - Steak; Taco - Chicken; Taco - Fried pork,verified_on_current_source,high,,https://www.restaurantji.com/md/elkton/taco-master-food-truck-/ | https://restaurantguru.com/Taco-Master-Elkton/menu,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taconmadre-gaithersburg-maryland,TacoNMadre,false,sms_or_call,(240) 507-7149,,https://www.facebook.com/p/Taco-N-Madre-61558355824165/ | https://www.instagram.com/taconmadredmv/?hl=en,"16210 S Frederick Ave Gaithersburg, Maryland 20877",https://www.ftf-foodtruckfinder.com/truck/?name=TacoNMadre&id=seed-dmv-prod-taconmadre-gaithersburg-maryland,itemized_menu,12,2,Birria Tacos; Birria Ramen; Queso Birria,verified_on_current_source,high,,https://www.restaurantji.com/md/gaithersburg/taconmadre-/ | https://www.ubereats.com/store/taconmadre/smjledpeV4azMGrXF5CVjQ,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-tacos-don-perez-silver-spring-maryland,Tacos Don Perez,false,sms_or_call,(301) 337-1216,http://tacosdonperez.com/,http://tacosdonperez.com/ | https://www.facebook.com/tacosdonperez01/ | https://www.instagram.com/tacosdonperez/,"12321 Georgia Ave Silver Spring, Maryland 20906",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Don+Perez&id=seed-dmv-prod-tacos-don-perez-silver-spring-maryland,itemized_menu,17,2,Birria Taco; Steak Taco; Chicken Tinga Taco,verified_on_current_source,high,,https://www.restaurantji.com/md/silver-spring/tacos-don-perez-/ | https://www.ubereats.com/store/tacos-don-perez/XFqeLpgcVAu7CRv9qusLXA,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
cspH7PMBCP91hCzQ94S0,Tacos EI Guero,false,sms_or_call,+14436004790,,,"1300 Merritt Blvd, Dundalk, MD 21222",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+EI+Guero&id=cspH7PMBCP91hCzQ94S0,menu_photo_only,0,1,,no_source_urls,review,,,0,0,"Stored phone is format-valid, but this database record has no source URLs to check.",ready_for_review,
seed-dmv-prod-tacos-el-chilango-arlington-virginia,Tacos El Chilango,false,sms_or_call,(571) 236-0355,,,"1719-1728 14th St N Arlington, Virginia 22209",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+El+Chilango&id=seed-dmv-prod-tacos-el-chilango-arlington-virginia,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/va/arlington/taco-el-chilango-/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
kEdr40UiHZKnK12M1niZ,Tacos El Forastero,false,social_dm,,,https://www.instagram.com/tacoselforastero?igsh=NTc4MTIwNjQ2YQ==,,https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+El+Forastero&id=kEdr40UiHZKnK12M1niZ,no_menu,0,0,,missing_phone,none,,,1,0,No businessPhone is stored on the live foodTrucks document.,ready_for_review,
seed-us-curated-100-tacos-el-grande-food-truck-22450-franz-rd-katy-texas-77449,Tacos El Grande (Food Truck),false,sms_or_call,(346) 213-3875,https://tacoselgrandetx.com/,https://tacoselgrandetx.com/ | https://www.facebook.com/tacoselgrande/ | https://www.instagram.com/tacosselgrande/,"22450 Franz Rd Katy, Texas 77449",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+El+Grande+%28Food+Truck%29&id=seed-us-curated-100-tacos-el-grande-food-truck-22450-franz-rd-katy-texas-77449,menu_photo_only,0,4,,verified_on_current_source,high,(346) 264-3519 | (281) 617-8027,https://tacoselgrandetx.com/ | https://www.restaurantji.com/tx/katy/tacos-el-grande-/ | https://www.restaurantji.com/cache/business_page/tx/katy/tacos-el-grande-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-tacos-el-tesorito-taco-truck-1707-garrity-blvd-nampa-idaho-83687,Tacos El Tesorito Taco Truck,false,sms_or_call,(208) 850-9281,,https://www.facebook.com/tacoseltesorito208/ | https://www.instagram.com/tacoseltesorito208/,"1707 Garrity Blvd Nampa, Idaho 83687",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+El+Tesorito+Taco+Truck&id=seed-us-curated-100-tacos-el-tesorito-taco-truck-1707-garrity-blvd-nampa-idaho-83687,menu_photo_only,0,4,,verified_on_current_source,high,(857) 210-3995,https://www.restaurantji.com/id/nampa/tacos-el-tesorito-taco-truck-/ | https://www.restaurantji.com/cache/business_page/id/nampa/tacos-el-tesorito-taco-truck-/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
ArTxwbdqcyRxH4LwC1tz,Tacos el Tijuanense Encino,false,sms_or_call,(747) 206-4454,,https://www.instagram.com/tacoseltijuanense?igsh=NTc4MTIwNjQ2YQ== | https://linktr.ee/tacoseltijuanense?utm_source=linktree_profile_share&ltsid=ce9a06e0-fa77-44d7-ab4f-312c69f6b6ef,"17840 Ventura Blvd, Encino, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+el+Tijuanense+Encino&id=ArTxwbdqcyRxH4LwC1tz,itemized_menu,23,1,Taco estilo Tijuana; Mulitas; Quesataco,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
JQ20mP3NmOCZPNGrNVvj,Tacos el Tijuanense Sherman Oaks,false,sms_or_call,(747) 244-5916,,https://linktr.ee/tacoseltijuanense?utm_source=linktree_profile_share&ltsid=ce9a06e0-fa77-44d7-ab4f-312c69f6b6ef | https://www.instagram.com/tacoseltijuanense?igsh=NTc4MTIwNjQ2YQ==,"14735 Ventura Blvd, Sherman Oaks, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+el+Tijuanense+Sherman+Oaks&id=JQ20mP3NmOCZPNGrNVvj,itemized_menu,28,1,Tacos Estilo Tijuana; Quesatacos; Mulitas,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
qxYHUZRWYc1hDLATXXmb,Tacos el Tijuanense Van Nuys,false,website_contact,,https://order.online/en/store/tacos-el-tijuanense-reseda-24687177,https://www.instagram.com/tacoseltijuanense/ | https://linktr.ee/tacoseltijuanense,"7140 Louise Ave Parking, Louise Avenue, Van Nuys, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+el+Tijuanense+Van+Nuys&id=qxYHUZRWYc1hDLATXXmb,itemized_menu,26,1,Tacos Estilo Tijuana; Quesitaco; Mulas,missing_phone,none,,,3,0,No businessPhone is stored on the live foodTrucks document.,ready_for_review,
seed-dmv-prod-tacos-jalisco-food-truck-baltimore-maryland,Tacos Jalisco Food truck,false,sms_or_call,(443) 629-4013,,https://www.facebook.com/pages/Tacos-Jalisco-Food-Truck/301400849995072?locale=de_DE,"300 S Broadway Baltimore, Maryland 21231",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Jalisco+Food+truck&id=seed-dmv-prod-tacos-jalisco-food-truck-baltimore-maryland,menu_photo_only,0,1,,verified_on_current_source,high,,https://www.restaurantji.com/md/baltimore/tacos-jalisco-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-tacos-la-rancherita-food-truck-4514-mt-carmel-tobasco-rd-cincinnati-ohio-45244,Tacos la Rancherita Food Truck,false,sms_or_call,(513) 807-9125,,,"4514 Mt Carmel Tobasco Rd Cincinnati, Ohio 45244",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+la+Rancherita+Food+Truck&id=seed-us-curated-100-tacos-la-rancherita-food-truck-4514-mt-carmel-tobasco-rd-cincinnati-ohio-45244,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/oh/cincinnati/tacos-la-rancherita-food-truck-/ | https://www.restaurantji.com/cache/business_page/oh/cincinnati/tacos-la-rancherita-food-truck-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-tacos-los-primos-mobile-food-truck-arlington-virginia,Tacos Los Primos Mobile Food Truck,false,sms_or_call,(571) 274-0686,,https://www.facebook.com/p/Tacos-Los-Primos-100064111841742/ | https://www.instagram.com/_tacoslosprimos_/?hl=en,"1601 N Rhodes St Arlington, Virginia 22209",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Los+Primos+Mobile+Food+Truck&id=seed-dmv-prod-tacos-los-primos-mobile-food-truck-arlington-virginia,itemized_menu,8,2,Fish or Shrimp; Asada / Grilled Steak; Pastor / Marinated Pork,verified_on_current_source,high,,https://www.restaurantji.com/va/arlington/tacos-los-primos-/,3,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-tacos-los-primos-mobile-food-truck-1601-n-rhodes-st-arlington-virginia-22209,Tacos Los Primos Mobile Food Truck,false,sms_or_call,(571) 274-0686,,https://www.facebook.com/p/Tacos-Los-Primos-100064111841742/ | https://www.instagram.com/_tacoslosprimos_/?hl=en,"1601 N Rhodes St Arlington, Virginia 22209",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Los+Primos+Mobile+Food+Truck&id=seed-us-curated-100-tacos-los-primos-mobile-food-truck-1601-n-rhodes-st-arlington-virginia-22209,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/va/arlington/tacos-los-primos-/ | https://www.restaurantji.com/cache/business_page/va/arlington/tacos-los-primos-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
dYiQDDCM6zicgPsjWilx,Tacos Reyes Reseda,false,sms_or_call,(818) 932-7926,,https://www.instagram.com/tacosreyesofficial?igsh=NTc4MTIwNjQ2YQ== | https://www.facebook.com/61555193597256/,"18215 Sherman Way, Reseda, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Reyes+Reseda&id=dYiQDDCM6zicgPsjWilx,no_menu,0,0,,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
j9I5mjccYOtRGeLUXah6,Tacos Reyes Sepulveda,false,sms_or_call,(818) 932-7926,,https://www.instagram.com/tacosreyesofficial?igsh=NTc4MTIwNjQ2YQ== | https://www.facebook.com/61555193597256/,"6411 Sepulveda Boulevard, Van Nuys, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Reyes+Sepulveda&id=j9I5mjccYOtRGeLUXah6,itemized_menu,7,1,Jamaican Jerk Dog; Buffalo Dog; Colossal Chili Dog,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
sfZGNcxnNbUkzxUi5gth,Tacos Reyes Van Nuys,false,sms_or_call,(818) 932-7926,,https://www.instagram.com/tacosreyesofficial?igsh=NTc4MTIwNjQ2YQ== | https://www.facebook.com/61555193597256/,"16119 Sherman Way, Van Nuys, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Reyes+Van+Nuys&id=sfZGNcxnNbUkzxUi5gth,no_menu,0,0,,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
Riv6f0JBbWdoPzRzKvrQ,Tacos Reyes Winnetka Ave,false,sms_or_call,(818) 932-7926,,https://www.instagram.com/tacosreyesofficial?igsh=NTc4MTIwNjQ2YQ== | https://www.facebook.com/61555193597256/,"7655 Winnetka Avenue, Winnetka, CA, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Reyes+Winnetka+Ave&id=Riv6f0JBbWdoPzRzKvrQ,itemized_menu,15,1,Jamaican Jerk Dog; Buffalo Dog; Colossal Chili Dog,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
seed-us-curated-100-tacos-tamix-downtown-1998-1982-s-hoover-st-los-angeles-california-90007,Tacos Tamix - Downtown,false,sms_or_call,(323) 743-5206,http://tacostamix.com/,http://tacostamix.com/ | https://www.facebook.com/tacostamixtruck/ | https://www.instagram.com/tacostamix/ | https://www.tiktok.com/@tacostamix/,"1998-1982 S Hoover St Los Angeles, California 90007",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Tamix+-+Downtown&id=seed-us-curated-100-tacos-tamix-downtown-1998-1982-s-hoover-st-los-angeles-california-90007,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ca/los-angeles/tacos-tamix-taco-truck-/ | https://www.restaurantji.com/cache/business_page/ca/los-angeles/tacos-tamix-taco-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-tacos-tierra-caliente-west-alabama-houston-texas,Tacos Tierra Caliente - West Alabama,false,sms_or_call,(713) 584-9359,http://www.tacostierracalientemx.com,https://community.houstonpress.com/location/tacos-tierra-caliente-6801153 | https://www.facebook.com/Tacos-Tierra-Caliente-231735656843139/,"2003 W Alabama St, Houston, TX 77098",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+Tierra+Caliente+-+West+Alabama&id=seed-us-tacos-tierra-caliente-west-alabama-houston-texas,no_menu,0,0,,verified_on_current_source,high,,https://www.tacostierracalientemx.com/ | https://community.houstonpress.com/location/tacos-tierra-caliente-6801153,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-tacos-y-burritos-la-fe-food-truck-6600-cerrillos-rd-santa-fe-new-mexico-87507,Tacos y burritos la fe food truck,false,sms_or_call,(505) 795-8314,http://tacos-fe.keeq.io/,http://tacos-fe.keeq.io/,"6600 Cerrillos Rd Santa Fe, New Mexico 87507",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos+y+burritos+la+fe+food+truck&id=seed-us-curated-100-tacos-y-burritos-la-fe-food-truck-6600-cerrillos-rd-santa-fe-new-mexico-87507,menu_photo_only,0,4,,verified_on_current_source,high,,https://tacos-fe.edan.io/ | https://www.restaurantji.com/nm/santa-fe/tacos-y-burritos-la-fe-/ | https://www.restaurantji.com/cache/business_page/nm/santa-fe/tacos-y-burritos-la-fe-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-tacos-bites-and-beats-food-truck-and-catering-1001-n-riverfront-blvd-dallas-texas-75207,"Tacos, Bites & Beats Food Truck & Catering",false,sms_or_call,(469) 333-3166,http://www.tacosbitesandbeats.com/,http://www.tacosbitesandbeats.com/ | https://www.facebook.com/TacosBitesandBeats/ | https://www.instagram.com/tacosbitesandbeats/,"1001 N Riverfront Blvd Dallas, Texas 75207",https://www.ftf-foodtruckfinder.com/truck/?name=Tacos%2C+Bites+%26+Beats+Food+Truck+%26+Catering&id=seed-us-curated-100-tacos-bites-and-beats-food-truck-and-catering-1001-n-riverfront-blvd-dallas-texas-75207,menu_photo_only,0,4,,verified_on_current_source,high,,https://tacosbitesandbeats.com/ | https://www.restaurantji.com/tx/dallas/tacos-bites-and-beats-food-truck-and-catering-/ | https://www.restaurantji.com/cache/business_page/tx/dallas/tacos-bites-and-beats-food-truck-and-catering-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-takizimo-tacos-y-mas-food-truck-virginia-beach-virginia,TAKIZIMO TACOS Y MAS FOOD TRUCK,false,sms_or_call,(757) 235-8052,,https://www.instagram.com/takizimo/,"5785 Northampton Blvd Virginia Beach, Virginia 23455",https://www.ftf-foodtruckfinder.com/truck/?name=TAKIZIMO+TACOS+Y+MAS+FOOD+TRUCK&id=seed-dmv-prod-takizimo-tacos-y-mas-food-truck-virginia-beach-virginia,itemized_menu,23,1,Cheese Quesadilla; Quesa Birria Quesadilla; Gorditas,verified_on_current_source,high,,https://www.restaurantji.com/va/virginia-beach/takizimo-tacos-y-mas-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
aJb0Dqg7GaIYBetXr9sK,Takumi,false,social_dm,,,https://www.instagram.com/takumiteppanyaki?igsh=NTc4MTIwNjQ2YQ==,,https://www.ftf-foodtruckfinder.com/truck/?name=Takumi&id=aJb0Dqg7GaIYBetXr9sK,no_menu,0,0,,missing_phone,none,,,1,0,No businessPhone is stored on the live foodTrucks document.,ready_for_review,
seed-dmv-prod-taqueria-ajua-silver-spring-maryland,Taqueria AJua!,false,sms_or_call,(240) 671-8520,,https://www.facebook.com/taqueria.ajua.maryland | https://www.instagram.com/taqueria.ajua/,"12211 Veirs Mill Rd Silver Spring, Maryland 20906",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+AJua%21&id=seed-dmv-prod-taqueria-ajua-silver-spring-maryland,itemized_menu,15,2,Tacos; Birria Tacos; Barbacoa de Borrego Tacos,verified_on_current_source,high,,https://www.restaurantji.com/md/silver-spring/taqueria-ajua-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-taqueria-arandas-street-taco-truck-759-braselton-hwy-lawrenceville-georgia-30043,Taqueria Arandas - Street Taco Truck,false,sms_or_call,(770) 701-8291,,https://www.facebook.com/61557393519096,"759 Braselton Hwy Lawrenceville, Georgia 30043",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+Arandas+-+Street+Taco+Truck&id=seed-us-curated-100-taqueria-arandas-street-taco-truck-759-braselton-hwy-lawrenceville-georgia-30043,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ga/lawrenceville/taqueria-arandas-street-taco-truck-/ | https://www.restaurantji.com/cache/business_page/ga/lawrenceville/taqueria-arandas-street-taco-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-taqueria-arandas-food-truck-2603-south-13th-street-2701-milwaukee-wisconsin-53215,Taqueria Arandas Food Truck,false,sms_or_call,(414) 213-7760,,https://www.facebook.com/pages/Taqueria-Arandas/218120091556019,"2603 South 13th Street #2701 Milwaukee, Wisconsin 53215",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+Arandas+Food+Truck&id=seed-us-curated-100-taqueria-arandas-food-truck-2603-south-13th-street-2701-milwaukee-wisconsin-53215,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/wi/milwaukee/taqueria-arandas-food-truck-/ | https://www.restaurantji.com/cache/business_page/wi/milwaukee/taqueria-arandas-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
w0AshUlrtJwH6VxZcQTG,Taqueria Duarte,false,sms_or_call,(805) 861-6756,,https://www.instagram.com/taqueriaduarte?igsh=NTc4MTIwNjQ2YQ==,"1861 N Ventura Rd, Oxnard, CA 93030, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+Duarte&id=w0AshUlrtJwH6VxZcQTG,no_menu,0,0,,not_found_on_linked_sources,review,,,1,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
seed-us-curated-100-taquer-a-el-primo-food-truck-1624-n-washington-ave-minneapolis-minnesota-55411,taquería el primo food truck,false,sms_or_call,(612) 433-1058,,https://www.facebook.com/taqelprimo/ | https://www.instagram.com/tacoselprimofoodtrucks/?hl=en,"1624 N Washington Ave Minneapolis, Minnesota 55411",https://www.ftf-foodtruckfinder.com/truck/?name=taquer%C3%ADa+el+primo+food+truck&id=seed-us-curated-100-taquer-a-el-primo-food-truck-1624-n-washington-ave-minneapolis-minnesota-55411,menu_photo_only,0,3,,verified_on_current_source,high,,https://www.restaurantji.com/mn/minneapolis/taquer-a-el-primo-food-truck-/ | https://www.restaurantji.com/cache/business_page/mn/minneapolis/taquer-a-el-primo-food-truck-/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
